"BLD_DESC_RV_MODEL","cluster","emb_x","emb_y","BLD_AGE_GRP","DEMO_EDUCATION","GENERATION_GRP","DEMO_GENDER1","BLD_HOBBY1_GRP","DEMO_INCOME","BLD_LIFESTAGE","DEMO_LOCATION","DEMO_MARITAL","DEMO_EMPLOY","ADMARK_STATE","BLD_CHILDREN","DEMO_EMPTY_NESTER","C1_PL","FIN_PU_APR","FIN_PU_DOWN_PAY","FIN_PU_TRADE_IN","BLD_FIN_TOTAL_MONPAY","FIN_LE_LENGTH","FIN_PU_LENGTH","FIN_CREDIT","FIN_PRICE_UNEDITED","PR_MOST","C2S_MODEL_RESPONSE","SRC_TOP1","OL_MODEL_GRP","STATE_BUY_BEST","STATE_CONTINUE","STATE_FEEL_GOOD","STATE_REFER","STATE_PRESTIGE","STATE_EURO","STATE_AMER","STATE_ASIAN","STATE_SWITCH_FEAT","STATE_VALUES","PV_TAX_INS","PV_SPEND_LUXURY","PV_PRESTIGE","PV_QUALITY","PV_RESALE","PV_INEXP_MAINTAIN","PV_AVOID","PV_SURVIVE","PV_PAY_MORE","PV_BREAKDOWN","PV_VALUE","PV_SPEND","PV_LEASE","PV_PUTOFF","STATE_BALANCE","STATE_WAIT","STATE_ENJOY_PRESTIGE","STATE_FIRST_YR","STATE_NO_LOW_PRICE","STATE_AUDIO","STATE_MON_PAY","STATE_SHOP_MANY"
"Land Cruiser Hybrid",2,0.0563642178887898,2.0951497982649,7,11,2,1,3,23,2,3,1,12,19,1,2,1,51,1000,15000,700,NA,60,NA,87000,53,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,1,5,5,5,5,5,5,5,5,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,0.0418696773057144,2.62839335039171,10,16,3,1,2,15,6,2,1,8,12,0,2,2,NA,NA,NA,800,36,NA,2,NA,34,689410,16,2,4,3,3,3,3,3,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,1,2,2,3
"GX550",2,-0.113996791131223,0.702377750081705,10,16,2,2,1,32,6,2,1,22,42,0,1,NA,62,NA,NA,1300,NA,60,NA,10200,34,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,4,5,2,2,2,3,4,4,3,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,0.211851652401083,2.85962568986888,7,16,2,1,NA,20,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,94000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,5.1889608199717,0.515659976761081,7,15,1,2,NA,23,NA,NA,NA,NA,37,NA,NA,1,53,5000,NA,1100,NA,85,2,85000,1,NA,NA,2,4,4,4,4,2,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,1,2,4,2,2
"GX550",2,4.12101430348061,1.48829028575313,5,15,1,1,1,28,1,2,1,3,4,2,2,2,NA,NA,NA,1250,48,NA,1,NA,40,408800,1,2,4,3,3,4,2,1,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,3,1,2,4
"4Runner",2,5.14643317135364,1.4025835333139,11,16,4,1,6,13,6,4,1,22,21,0,2,NA,60,45000,NA,425,NA,60,1,59000,40,NA,23,2,4,4,4,3,2,1,2,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,4,4,3,2,1
"GX550",2,-1.39996053449512,-1.10425607603798,13,12,4,2,NA,NA,6,NA,1,NA,17,0,2,NA,NA,NA,38000,NA,NA,NA,NA,75000,23,NA,10,NA,4,4,3,4,1,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,3,4,1,3
"Land Cruiser Hybrid",2,0.282724871340514,2.33220429206588,9,14,2,2,NA,16,NA,NA,NA,NA,20,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4Runner",2,-1.23472749426497,2.85383884391966,7,14,1,1,7,13,2,3,1,3,21,3,2,1,79,NA,NA,1008,NA,72,1,57000,38,619300,23,2,4,2,3,2,1,3,3,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,2,1,3,2
"GX550",2,-0.142126459745454,0.916485260855272,8,15,2,2,NA,23,NA,NA,NA,NA,41,NA,NA,1,NA,NA,99000,NA,NA,NA,NA,84000,38,NA,NA,2,4,3,4,3,1,2,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,2,2,1,1
"GX550",2,-1.24512700002369,-0.876988911591998,13,11,5,1,NA,20,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,4,4,5,5,5,5,5,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,-0.114905359149089,2.83806355970719,5,11,1,1,NA,32,NA,NA,NA,NA,42,NA,NA,1,NA,NA,47000,NA,NA,NA,NA,71028,92,504710,NA,2,3,3,3,3,1,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,1,2,1,4
"Land Cruiser Hybrid",1,2.92452459738279,-10.6742105556075,5,13,1,1,1,15,1,2,1,11,4,1,2,NA,60,10000,27000,998,NA,7,NA,74000,57,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,4,4,4,5,5,4,5,4,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"4Runner",2,-1.73675508958797,-0.686096324886609,13,13,4,2,NA,27,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70000,59,NA,NA,2,4,4,4,4,2,1,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,3,3,3,1,2
"Land Cruiser Hybrid",2,-1.65423315355397,-0.72535796673325,5,11,1,1,5,16,1,2,1,12,30,1,2,1,69,8000,2000,750,NA,72,1,63500,53,NA,33,2,3,4,4,3,2,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,2,2,3,3,3
"GX550",2,4.79520713845356,1.12119425863295,9,16,2,2,7,32,2,2,1,3,42,1,2,1,35,10000,NA,1450,NA,60,1,83000,15,780400,33,2,3,3,3,2,2,4,3,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,1,3,3,2,3
"Land Cruiser Hybrid",2,-1.24919861884843,-0.41271335876116,9,11,2,1,NA,13,NA,NA,NA,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,3,4,3,4,3,3,4,4,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"GX550",2,-0.951207895946731,-0.50995407881162,7,11,1,1,3,23,5,1,1,11,13,0,2,1,NA,NA,11000,NA,NA,NA,NA,87000,1,NA,33,2,4,4,4,4,4,2,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,4,4,1,1
"Land Cruiser Hybrid",2,-1.25257471515737,-0.189685787028472,11,12,4,2,1,11,10,3,3,22,47,0,1,NA,NA,NA,3100,NA,NA,NA,1,70000,34,NA,6,2,4,4,4,3,3,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,3,3,2,2,3
"GX550",2,-1.20030693233767,-0.665698649553913,11,16,3,1,7,29,6,4,1,2,20,0,2,1,62,30000,34000,600,NA,72,1,90000,23,NA,13,2,2,4,4,3,2,1,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,1,4,3,3,2
"4Runner",1,3.01661706866462,-10.5781124456881,8,11,2,1,2,29,10,1,4,23,32,0,2,1,50,3000,35000,300,NA,60,1,52000,38,NA,24,1,3,4,4,3,2,1,1,3,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,2,1,2,3
"4Runner",1,2.8871914186097,-10.4966875131314,6,11,1,1,NA,10,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,5,4,3,5,4,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"GX550",2,0.123565904389805,0.985097170779041,5,11,1,2,NA,23,NA,NA,NA,NA,15,NA,NA,1,NA,NA,30000,NA,NA,NA,NA,75000,57,774000,NA,2,3,3,4,3,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,2,2,2,1,3
"Land Cruiser Hybrid",2,-1.50436858861369,-0.84557406627736,12,14,4,1,NA,15,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,-1.38304486205773,-0.332424468303764,7,16,2,2,7,23,5,3,1,2,28,0,2,1,NA,NA,19900,NA,NA,NA,NA,62000,1,NA,31,2,3,4,3,3,4,4,3,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,2,4,2,1,3
"4Runner",2,-1.82528856952194,-0.868297807802136,10,15,3,2,6,14,6,2,1,9,13,0,1,NA,NA,NA,NA,725,36,NA,2,NA,38,NA,NA,1,4,3,3,3,3,1,1,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,1,2,3,3,1
"GX550",2,4.04122209837916,1.55547717263966,5,16,1,2,4,15,4,2,1,2,42,0,2,1,NA,NA,NA,NA,NA,NA,NA,78000,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,1,1,3,1,1,3,1,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",1,3.04322759722226,-10.6936049472386,11,11,4,2,6,11,6,3,1,10,4,0,1,NA,60,NA,30000,860,NA,4,1,74000,53,NA,23,2,4,1,4,4,4,1,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,4,1,4,3,4,1
"GX550",2,-1.00419123527999,-0.502224044078247,8,16,2,2,NA,23,NA,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4Runner",2,4.15643028223144,1.53109448929099,11,15,4,2,4,23,6,2,1,20,12,0,1,1,NA,NA,NA,NA,NA,NA,NA,55000,33,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,2,2,3,1,2,2,1,1,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA
"4Runner",2,-1.42813720458158,-0.545188205468136,11,13,4,2,NA,11,NA,NA,NA,NA,31,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GX550",2,3.95298600005829,1.42429738061842,8,16,2,1,NA,16,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,1500,36,NA,2,NA,54,NA,NA,2,3,3,3,3,3,3,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3
"Land Cruiser Hybrid",2,-0.332306757664355,1.1940515091643,8,16,2,1,7,15,5,3,1,4,47,0,1,NA,0,5000,51000,500,NA,NA,NA,71000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,4,4,2,3,3,3,5,5,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,3.86943650321254,1.51039435969826,13,12,5,3,NA,20,NA,NA,NA,NA,38,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,-0.65028793963658,2.29351663651669,8,13,2,1,5,28,3,3,1,5,4,1,2,1,55,20000,NA,1000,NA,60,1,71000,18,NA,33,2,3,3,3,3,2,2,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,3,2,2
"GX550",2,0.374937578627821,2.67596753442668,12,16,4,1,9,30,6,2,1,8,36,0,1,NA,NA,NA,NA,NA,NA,NA,NA,89000,23,NA,27,2,4,3,3,3,2,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,3,3,1,2
"GX550",2,0.141623244717698,1.08205199214003,8,16,2,1,2,30,3,3,1,2,42,1,2,1,NA,NA,NA,NA,NA,NA,NA,90000,1,NA,23,2,4,4,4,3,3,3,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,4,3,1,4
"Land Cruiser Hybrid",2,-0.817231507926393,1.32982442242819,10,11,2,1,2,23,6,2,1,2,31,0,2,1,65,20000,30000,500,NA,60,1,75000,36,NA,23,2,4,4,3,3,2,2,2,4,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,1,3,2,1,2
"GX550",2,3.75189540828868,1.67214962890352,5,15,1,1,1,23,2,3,1,11,8,3,2,NA,69,5000,NA,800,NA,60,1,76000,1,NA,32,2,4,4,4,4,4,4,2,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4
"Land Cruiser Hybrid",2,-0.6854507447927,1.89840433317707,6,11,1,1,1,16,2,2,1,12,32,2,2,NA,52,9000,8500,988,NA,72,1,63000,23,NA,33,2,3,3,3,3,2,3,2,3,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,2,2,4,4,3
"GX550",2,5.10578068800247,1.276240616453,9,16,2,1,1,20,3,2,1,20,4,1,2,1,NA,NA,NA,NA,NA,NA,NA,90000,38,949994,23,2,3,3,4,3,2,1,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,2,2,2,3
"GX550",2,0.068336207258654,0.831618864530874,11,16,4,1,NA,28,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87000,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,0.148402508943436,2.95464311008429,8,15,2,1,3,16,5,3,1,2,32,0,2,1,79,NA,21500,740,NA,72,NA,61000,53,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,3,4,3,3,1,3,5,4,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,-1.28502115037421,-0.417033428565964,5,11,1,2,NA,27,NA,NA,NA,NA,42,NA,NA,2,NA,NA,NA,1500,36,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4Runner",2,4.46033773335198,1.71766918536593,11,16,3,1,11,20,6,3,1,22,4,0,1,1,NA,NA,NA,NA,NA,NA,NA,58500,33,NA,14,2,3,3,4,2,3,1,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,2,2,1,4
"GX550",2,-0.0747765647511043,1.28984252029382,12,12,4,1,11,14,6,2,1,22,5,0,1,1,NA,NA,15000,NA,NA,NA,NA,88000,60,NA,6,2,3,3,4,3,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,3,2,1,2
"Land Cruiser Hybrid",2,-1.09438033555841,-0.0894526134173266,12,15,4,2,NA,11,NA,NA,NA,NA,28,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GX550",1,2.51784594829603,-10.5970780923425,7,15,2,2,3,14,2,1,1,11,4,2,2,1,39,30000,NA,1250,NA,60,2,85000,40,949994,33,2,4,3,4,3,3,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,3,1,3
"Land Cruiser Hybrid",2,0.0115933304531277,2.89604202596711,11,14,4,1,4,20,6,4,1,22,37,0,2,1,NA,NA,18000,NA,NA,NA,NA,71000,87,NA,10,2,3,2,2,2,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,2,3,2,1,3
"GX550",2,-1.30897625309759,-1.29949634878514,10,16,3,2,NA,13,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,978,36,NA,NA,NA,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,4,5,3,5,5,5,5,4,5,5,1,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,-0.478546349935829,0.905614474670564,10,11,3,1,3,23,6,3,1,22,31,0,2,1,NA,NA,10000,NA,NA,NA,NA,73000,40,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,5,4,4,4,4,4,5,4,3,2,5,NA,NA,NA,NA,NA,NA,NA,NA
"GX550",2,-0.725959813685361,-0.830723958973433,4,11,1,1,NA,29,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",1,2.71118370647537,-10.3700703319446,10,11,2,1,1,15,6,2,1,2,9,0,1,NA,NA,NA,18000,NA,NA,NA,NA,68000,53,NA,27,2,4,4,4,4,1,4,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,2,4,4,2,4
"Land Cruiser Hybrid",2,-0.363015613274082,1.4263599942611,8,11,2,1,NA,16,NA,NA,NA,NA,36,NA,NA,1,NA,NA,5000,NA,NA,NA,NA,60000,55,NA,NA,2,4,4,3,4,2,2,1,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,3,3,1,3
"4Runner",2,0.195853792764518,1.76165638613905,8,13,2,2,NA,28,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,-0.8838169718555,0.223624830767261,10,13,3,1,3,16,6,2,1,22,9,0,1,1,NA,NA,NA,NA,NA,NA,NA,70000,31,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,3,5,5,3,5,5,5,5,5,5,1,5,NA,NA,NA,NA,NA,NA,NA,NA
"GX550",2,-1.02157515384149,-1.11241406844367,11,11,4,1,7,33,6,2,1,12,26,0,1,NA,NA,NA,NA,1400,36,NA,NA,NA,47,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,5,3,3,5,5,5,5,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"4Runner",2,-1.88948312002209,-0.209174216724504,NA,NA,NA,NA,NA,NA,NA,3,1,22,31,0,2,NA,NA,NA,28000,NA,NA,NA,NA,55000,47,NA,32,1,4,4,4,3,3,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,4,3,4,1,2
"GX550",1,2.44222477318802,-10.2444248116813,11,16,4,2,NA,28,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,84000,40,492050,NA,9,4,4,4,4,3,1,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,2,3,1,2
"GX550",2,-0.109132482503468,0.353055416951691,10,16,2,2,11,33,6,2,1,5,24,0,1,NA,NA,NA,NA,NA,NA,NA,NA,70000,1,NA,1,1,3,4,4,3,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,2,2,1,1
"GX550",2,-0.919113959921513,-1.00247681373779,10,16,3,2,NA,16,NA,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,0.248705990687051,3.12755054795899,6,16,1,1,4,29,4,3,1,12,47,0,2,NA,0,NA,5000,1400,NA,72,2,74000,31,NA,10,2,3,3,2,1,2,2,2,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,2,2,1
"4Runner",2,4.50462744105482,-0.0995908551424505,11,16,3,1,7,13,6,1,1,2,36,0,1,2,NA,NA,NA,1176,36,NA,1,NA,18,NA,31,9,4,3,3,3,4,2,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,2,4,2,3
"GX550",2,-1.12443363756976,-0.642976800662297,4,13,6,1,NA,16,NA,NA,NA,NA,34,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4Runner",2,-0.27029427600021,1.66316207017646,9,11,2,1,NA,31,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4Runner",1,2.66671022761913,-10.5479105000489,9,11,2,2,NA,10,NA,NA,NA,NA,41,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,5,4,4,5,5,5,5,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA
"4Runner",2,-2.0373199345311,0.508274453284918,4,13,1,1,7,14,9,3,2,9,8,0,2,NA,99,7000,61000,1218,NA,84,NA,55000,23,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,4,4,4,5,5,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA
"GX550",2,-1.22244098872948,-0.609204269818947,9,15,2,2,NA,33,NA,NA,NA,NA,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,27,492080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GX550",2,-0.842003075614733,-0.775147885615307,10,15,3,2,11,20,6,3,1,22,10,0,1,NA,NA,NA,33000,NA,NA,NA,NA,87000,34,NA,23,2,4,2,2,2,4,3,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,3,3,1,3
"GX550",2,-1.15653859535905,-1.11935819883121,12,11,4,1,NA,16,6,2,1,22,15,0,1,NA,40,20000,43000,900,NA,84,1,84000,33,NA,13,1,4,3,3,3,3,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,4,3,4,3
"Land Cruiser Hybrid",1,2.56341960124036,-10.4371880093413,7,16,1,2,6,16,2,2,1,12,22,1,2,1,55,20000,10000,585,NA,60,NA,55000,60,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,4,4,3,5,5,4,5,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"GX550",2,5.12465258499618,0.928926495067218,6,11,1,2,11,23,2,3,1,2,29,2,2,1,50,50000,NA,800,NA,60,1,90000,47,NA,23,1,2,4,4,2,3,1,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,1,3,1,2
"Land Cruiser Hybrid",2,-1.07116154196983,-0.00149887261950643,9,16,2,1,1,15,7,3,3,2,47,1,2,1,56,21000,12000,856,NA,60,1,75000,1,NA,23,2,4,4,3,3,3,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,2,3,1,3
"GX550",2,5.1083222234399,0.661652288538831,12,11,4,1,NA,23,NA,NA,NA,NA,21,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,1,2,4,2,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Land Cruiser Hybrid",2,4.40346542061242,1.57186499495423,8,13,2,2,2,32,2,3,1,2,5,1,2,2,120,2500,NA,1015,NA,72,2,69500,40,NA,33,2,4,4,4,4,2,1,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,2,3,4,3,4
