"BLD_DESC_RV_MODEL","cluster","emb_x","emb_y","BLD_AGE_GRP","DEMO_EDUCATION","GENERATION_GRP","DEMO_GENDER1","BLD_HOBBY1_GRP","DEMO_INCOME","BLD_LIFESTAGE","DEMO_LOCATION","DEMO_MARITAL","DEMO_EMPLOY","ADMARK_STATE","BLD_CHILDREN","DEMO_EMPTY_NESTER","C1_PL","FIN_PU_APR","FIN_PU_DOWN_PAY","FIN_PU_TRADE_IN","BLD_FIN_TOTAL_MONPAY","FIN_LE_LENGTH","FIN_PU_LENGTH","FIN_CREDIT","FIN_PRICE_UNEDITED","PR_MOST","C2S_MODEL_RESPONSE","SRC_TOP1","OL_MODEL_GRP","STATE_BUY_BEST","STATE_CONTINUE","STATE_FEEL_GOOD","STATE_REFER","STATE_PRESTIGE","STATE_EURO","STATE_AMER","STATE_ASIAN","STATE_SWITCH_FEAT","STATE_VALUES","PV_TAX_INS","PV_SPEND_LUXURY","PV_PRESTIGE","PV_QUALITY","PV_RESALE","PV_INEXP_MAINTAIN","PV_AVOID","PV_SURVIVE","PV_PAY_MORE","PV_BREAKDOWN","PV_VALUE","PV_SPEND","PV_LEASE","PV_PUTOFF","STATE_BALANCE","STATE_WAIT","STATE_ENJOY_PRESTIGE","STATE_FIRST_YR","STATE_NO_LOW_PRICE","STATE_AUDIO","STATE_MON_PAY","STATE_SHOP_MANY"
"Sierra 1500",3,2.20293378061326,1.20552561065729,11,15,4,1,7,20,6,2,1,22,42,0,1,1,89,45000,18000,297,NA,36,1,71600,23,NA,10,2,2,3,4,3,3,1,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,3,4,3,2,3
"Silverado 1500",3,2.05794692545853,3.09153117354839,11,11,3,1,7,13,6,3,1,22,42,0,1,NA,39,20000,32000,489,NA,60,1,78000,23,NA,32,1,1,4,4,4,4,1,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,1,3,3,1,1
"Sierra 1500",3,2.23829111685955,0.315824438074881,6,13,1,1,NA,12,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,0.506523285142791,-1.22836555556892,7,14,2,1,11,16,5,2,1,7,16,0,2,1,34,NA,27000,870,NA,NA,1,78000,47,949994,10,1,2,3,3,3,2,1,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,2,3,2,3
"Silverado 1500",3,1.36207180401562,2.45960082365656,7,16,1,1,2,29,2,2,1,11,42,2,2,NA,NA,NA,7000,NA,NA,NA,NA,70000,9,NA,6,2,3,3,3,3,2,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,3,2,4,2,3
"Silverado 1500",3,1.33641402355211,3.28100537749457,10,11,3,1,7,20,6,2,1,3,21,0,1,NA,53,20000,12000,600,NA,48,1,60000,55,NA,1,1,3,4,4,1,4,1,4,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,4,1,1,1,3
"Silverado 1500",1,-10.7275109841057,2.00057630287042,9,14,2,1,1,20,5,2,1,5,36,0,1,1,NA,NA,NA,NA,NA,NA,NA,73000,55,NA,33,2,4,4,3,3,2,2,3,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,4,3,3,1,2
"Sierra 1500",3,1.82187431366718,3.60461692893267,13,15,5,1,1,13,6,4,1,22,31,0,2,NA,NA,NA,NA,1000,39,NA,1,NA,54,NA,1,1,1,4,4,4,1,1,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,2,4,4,3,2
"Sierra 1500",3,4.3122531930706,0.97744282233101,9,16,2,1,9,20,5,3,1,9,20,0,1,1,71,57365,NA,360,NA,48,1,72365,23,NA,1,2,3,3,3,3,2,2,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,2,3,2,3
"Silverado 1500",3,2.10042742205805,3.72764989732791,12,14,4,1,NA,14,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,23,NA,NA,1,4,4,4,3,4,2,4,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,2,3,2,2,3
"Sierra 1500",1,-10.0943155037205,2.182160663854,13,14,4,1,11,26,10,4,2,7,42,0,2,NA,NA,NA,NA,NA,NA,NA,NA,67000,22,NA,32,NA,2,3,3,3,3,1,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,2,3,2,2,2
"Sierra 1500",3,2.79623515430879,-0.229989579718471,12,11,4,1,1,20,6,1,1,22,10,0,1,1,NA,NA,NA,NA,NA,NA,NA,61000,55,NA,1,2,4,3,3,3,2,1,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,1,3,1,1
"Sierra 1500",2,-1.69221892019561,-12.0850292894558,11,11,4,1,5,10,10,2,3,22,9,0,1,1,NA,NA,NA,NA,NA,NA,NA,62500,25,NA,1,1,4,3,4,3,3,3,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,2,3,3,3,1,3
"Silverado 1500",2,-1.53362384409471,-11.6914747052734,12,16,4,1,1,11,10,3,2,22,33,0,2,NA,0,15000,35000,495,NA,36,1,69000,33,NA,10,1,1,4,4,3,3,1,1,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,1,4,2,3,1
"Silverado 1500",2,-2.36427372098198,-11.8848243338708,12,13,4,1,NA,14,10,3,3,22,32,0,1,1,NA,NA,29500,NA,NA,NA,NA,53700,66,NA,1,2,3,4,4,4,3,1,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,4,4,4,1,3
"Silverado 1500",3,3.6885347160228,0.94423441007966,8,11,2,1,1,15,3,2,1,6,22,1,2,2,NA,NA,NA,370,48,NA,1,NA,10,NA,23,2,4,3,3,2,3,2,1,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,4,2,3,3
"Silverado 1500",3,-0.689572871483257,0.57389838934747,10,13,2,1,NA,12,NA,NA,NA,NA,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52000,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",2,-2.64992629897084,-11.8656983361872,12,13,4,2,NA,27,6,1,1,22,42,0,2,NA,NA,NA,NA,NA,NA,NA,NA,65000,17,NA,10,1,1,4,3,3,3,1,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,1,1
"Silverado EV",2,-2.61693575601639,-11.8728514029283,10,16,2,1,NA,25,NA,NA,NA,NA,46,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,4,4,5,4,4,4,5,5,4,2,3,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,2.11068873939074,0.198759289964824,8,15,2,1,NA,28,NA,NA,NA,NA,5,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,0.965806168956703,-1.25516991106828,11,NA,4,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,-0.885961250608014,-0.271514808568218,13,15,4,1,NA,14,NA,NA,NA,NA,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,4,3,2,4,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",3,1.51443305547944,3.53985489181076,11,11,3,1,NA,16,6,2,1,22,42,0,1,NA,46,7000,7000,800,NA,60,1,40000,38,NA,32,2,4,4,4,4,4,4,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,2,3,3,2
"Sierra 1500",3,2.76562800994375,0.33963789426381,10,13,3,1,NA,15,NA,NA,NA,NA,31,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",3,1.28674773213639,-0.514769903173304,5,16,1,1,7,28,1,2,1,3,43,2,2,1,69,5000,5000,1278,NA,72,1,85000,87,276040,32,2,2,3,3,3,1,1,3,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,3,3,3,3
"Silverado 1500",3,2.24094512549796,1.03607565213654,11,15,3,2,NA,12,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",3,1.31020524458422,2.56936598661126,11,15,4,1,NA,27,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",3,0.484173571556473,-1.13410640108773,10,13,2,1,1,13,10,3,3,18,29,0,2,2,NA,NA,NA,655,36,NA,1,NA,12,NA,28,1,1,3,3,3,1,1,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,2,3,2,3,3
"Sierra 1500",2,-2.240971579184,-12.0930457868907,7,16,2,2,NA,10,NA,NA,NA,NA,49,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,4,3,3,3,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",3,1.93450601816923,4.11178944477004,13,13,4,1,1,12,6,3,1,22,37,0,1,NA,84,8000,NA,1225,NA,84,1,68000,34,NA,10,1,1,4,4,4,1,1,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,3,2,3,3
"Sierra 1500",3,1.72541822942729,3.52756678885218,11,13,4,1,NA,20,6,3,1,22,10,0,2,NA,NA,NA,2500,NA,NA,NA,NA,64000,51,NA,23,2,4,4,4,4,3,1,4,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,4,3,3,4
"Silverado 1500",3,-0.896302946775255,0.488548463983331,12,16,4,1,6,13,6,4,1,22,42,0,1,NA,64,5000,NA,772,NA,72,1,50131,23,NA,6,1,4,4,3,3,3,1,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,4,4,1,1,4
"Sierra 1500",3,3.44281159783247,1.68698563394476,4,12,1,1,NA,12,NA,NA,NA,NA,38,NA,NA,1,NA,5000,22000,NA,NA,NA,1,52000,80,NA,NA,2,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,3,4
"Sierra 1500",3,3.4518317336124,1.69045743733228,6,15,1,1,5,20,4,1,1,11,9,0,1,1,77,3000,NA,1300,NA,72,NA,75000,13,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,5,5,4,4,4,5,3,5,5,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,3.18750503499995,0.510576980272227,10,11,3,1,7,11,6,3,1,22,22,0,1,1,62,17000,NA,1300,NA,60,1,80000,23,NA,24,2,3,4,4,4,2,1,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,4,4,4,3,2
"Silverado 1500",3,2.45885779449722,1.21482050796198,11,12,3,1,9,10,6,4,1,22,21,0,1,NA,0,5000,17000,1400,NA,36,1,50000,40,NA,14,1,2,4,4,4,2,2,4,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,2,3,3,2,1
"Silverado 1500",3,1.53454010826365,-0.780800293437864,10,12,3,1,1,12,6,4,1,7,42,0,1,1,0,NA,17000,575,NA,NA,1,52000,82,NA,1,2,3,3,4,3,3,1,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,1,3,1,3
"Sierra 1500",3,3.56933267049265,1.35873476712085,11,11,4,1,NA,14,NA,NA,NA,NA,11,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,3.39004670551054,1.17744472780361,12,11,4,1,NA,15,NA,NA,NA,NA,35,NA,NA,1,NA,NA,34000,NA,NA,NA,1,60000,33,NA,NA,2,4,4,4,4,4,1,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,4,2,1,1
"Silverado 1500",3,2.30501006164625,3.70289394048486,12,1,4,2,NA,15,NA,NA,NA,NA,12,NA,NA,NA,0,15000,NA,1000,NA,82,1,75000,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",3,3.51531025436815,1.02659776055073,8,13,2,2,5,14,5,3,1,10,44,0,1,1,53,2000,4000,835,NA,73,2,60000,81,NA,1,2,2,3,4,4,4,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,3,2,2,3,2
"Sierra 1500",3,1.55964037927832,2.67362657688335,10,13,3,1,NA,13,NA,NA,NA,NA,30,NA,NA,NA,70,40000,1500,317,NA,60,1,53000,35,NA,NA,1,3,3,3,3,3,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,3,3,2,3
"Sierra 1500",1,-10.8797319945814,3.23398391674814,5,13,1,1,11,28,1,3,1,8,29,1,2,NA,NA,NA,NA,NA,NA,NA,NA,76000,39,NA,6,2,1,4,4,4,3,1,4,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,2,3,4,4,4,4
"Sierra 1500",1,-10.1734198500067,1.61944525105504,9,14,2,1,1,20,5,4,1,23,12,0,2,1,NA,NA,NA,NA,NA,NA,NA,55000,12,216620,10,2,4,3,3,1,3,1,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,3,1,3,1,2
"Silverado 1500",3,3.57036287273062,1.14605192947764,11,16,4,1,NA,12,NA,NA,NA,NA,21,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,-0.856309426056956,-0.478936738736932,5,12,1,2,NA,13,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",3,0.146181070762071,-1.75409839983272,11,13,4,1,NA,25,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,12,705840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,3.69362643249667,1.80394836725906,10,14,2,2,NA,13,NA,NA,NA,NA,9,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",2,-1.82375272138895,-12.0382252477865,10,13,3,1,7,11,10,3,3,3,12,0,1,1,55,5000,38000,450,NA,36,1,65000,12,NA,1,2,2,4,4,3,3,4,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,2,1,2,1,2
"Silverado 1500",3,1.82491093144864,2.44595146311936,8,1,2,1,7,16,5,2,1,2,12,0,1,NA,106,NA,1500,1250,NA,NA,1,67000,47,NA,NA,2,3,4,4,4,1,1,4,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,3,1,3,4,3
"Silverado 1500",3,2.29567865196249,3.6513595303856,8,15,2,1,1,16,2,3,1,9,42,2,2,NA,39,2000,19000,800,NA,60,1,60000,54,NA,32,2,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4
"Silverado 1500",3,1.58214914251868,3.8918326924953,13,14,5,1,NA,20,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,728,24,NA,1,NA,34,NA,14,1,1,4,1,4,4,1,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,3,2,3,4,4
"Silverado 1500",3,0.0272303596267831,-1.1296361192733,8,14,2,1,NA,15,10,4,4,18,21,0,2,2,NA,NA,NA,518,39,NA,1,NA,23,NA,1,2,1,1,2,2,4,1,4,1,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,4,1,1,1,3
"Silverado 1500",3,2.75832732277733,1.4591443588765,12,11,4,1,NA,28,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,3.26966136331962,0.492914289315624,11,11,4,1,6,20,6,2,1,22,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,62000,23,326210,1,1,3,3,4,4,4,1,3,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,3,3,4,1,4
"Sierra 1500",1,-10.3832416044697,1.7241763529088,13,16,4,1,11,NA,6,4,1,22,39,0,1,1,NA,NA,NA,NA,NA,NA,NA,59000,55,779440,23,NA,4,2,3,2,1,2,1,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,4,3,2,1,4
"Silverado 1500",3,1.65279069699757,-3.78181046834781,6,13,1,1,NA,15,4,3,1,3,9,0,2,1,62,NA,32000,874,NA,84,1,57000,81,NA,NA,2,2,4,4,4,1,1,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,4,2,2,2,2
"Sierra 1500",3,-0.998964073127676,-0.315066468317107,10,16,3,1,NA,15,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,485,36,NA,1,NA,81,NA,10,2,3,4,3,3,1,1,3,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,4,3,3,3,2
"Sierra 1500",3,2.31922895170867,0.737533151949399,11,11,4,1,NA,16,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",3,1.67694766242701,3.6636934002589,11,15,4,2,7,20,6,3,1,22,10,0,1,NA,NA,NA,25000,NA,NA,NA,NA,36000,61,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,4,2,4,4,4,4,5,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,-0.275684376612341,1.3410991731191,6,16,1,1,5,14,1,3,1,2,11,1,2,NA,5,15000,NA,1500,NA,36,1,67840,23,NA,1,1,3,3,3,3,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,1,3,2,3,2,4
"Silverado 1500",3,0.959416427256243,-0.342634493541129,10,16,3,1,6,20,6,3,1,14,23,0,1,1,0,8000,8000,700,NA,36,1,47000,61,346320,23,2,3,3,3,3,3,1,3,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,2,3,3,3
"Silverado 1500",3,-0.0255104668290786,-1.10942510219634,13,15,4,1,3,15,6,3,1,22,12,0,1,1,45,12000,21000,450,NA,60,1,56000,11,NA,32,2,3,2,2,2,2,1,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,2,2,2,1,2
"Silverado 1500",3,2.22913470485839,2.94203311916017,4,11,1,1,3,16,4,3,1,3,13,0,2,NA,59,6000,3700,830,NA,84,NA,62000,23,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,4,4,3,4,5,5,5,4,5,1,4,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,3.32905019815334,0.772773975145801,10,13,2,1,1,23,6,3,1,22,10,0,1,1,NA,NA,48000,NA,NA,NA,NA,73189,54,NA,1,2,3,4,4,4,3,1,4,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,3,4,4,1,1
"Sierra 1500",3,1.18807485740207,-1.27563200645696,7,13,1,1,3,33,1,2,1,2,39,3,2,1,49,5000,77000,1120,NA,84,NA,84000,55,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,4,4,3,3,4,5,4,4,3,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",3,2.44470374224848,3.45677053772468,13,13,5,1,11,13,6,3,1,22,14,0,1,NA,NA,NA,50000,NA,NA,NA,NA,65000,87,NA,17,2,4,4,4,4,3,1,4,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,3,3,4,4,1,1
"Silverado 1500",1,-10.8546546534439,2.32606742810922,10,16,3,1,1,20,6,3,1,7,23,0,2,1,57,NA,NA,934,NA,72,1,58186,12,NA,32,2,4,4,4,4,2,1,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,3,3,1,3
"Sierra 1500",3,3.79587185153313,2.27704074472435,9,15,2,1,NA,30,5,2,1,7,42,0,2,1,69,NA,32000,750,NA,60,NA,52000,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,3,1,3,1,1,2,1,1,1,1,5,5,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",1,-10.2721908080118,2.28686641975392,13,13,4,2,NA,14,NA,NA,NA,NA,13,NA,NA,1,24,20000,NA,759,NA,NA,1,51000,29,NA,NA,2,3,3,3,4,1,1,4,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,1,1,2,1,1,3
"Sierra 1500",3,0.365718415487227,-1.69424232237191,8,13,2,1,NA,28,NA,NA,NA,NA,42,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,2.21416364148171,0.462199095757853,13,11,5,1,NA,20,NA,NA,NA,NA,21,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Silverado 1500",3,-0.93568562917859,-0.104370526751648,9,15,2,2,7,13,5,4,1,5,32,0,2,NA,80,3000,16000,867,NA,72,2,65000,38,NA,1,2,3,3,3,3,3,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,3,3,3,3
"Silverado 1500",3,-0.860298999877612,0.755680890118438,7,16,2,1,3,13,5,3,1,7,31,0,1,NA,NA,NA,NA,825,48,NA,1,NA,37,NA,1,2,1,3,4,1,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,4,3,2,1,1
"Silverado 1500",3,1.1894148091661,-1.00538383543315,10,14,3,1,NA,16,NA,NA,NA,NA,45,NA,NA,1,NA,NA,40000,NA,NA,NA,NA,62000,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sierra 1500",3,1.07564266126083,-1.30804487211838,8,13,2,1,11,28,5,3,1,23,41,0,2,1,75,6000,38000,400,NA,60,1,60000,83,NA,32,1,3,3,3,3,3,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,4
